iteration,time_sec,hvm_busy_cores,hvm_cores,primary_busy_cores,primary_cores,primary_cores_mask,system_busy_mask_raw,f_min,f_max,f_avg,f_stddev,f_med,pred_peak,upper_bound,cpu_max,overpredicted,safeguard,feedback_max,update_model
20,0.853,1,8,0,4,0000000000000000000000000000000000000000000000001111000000000000,0000000000000000000000000000000000000000000000100000000000000010,0,3,0.130000,0.522590,0,4,4,3,1,0,5,1
20,0.858,2,8,0,4,0000000000000000000000000000000000000000000000001111000000000000,0000000000000000000000000000000000000000100000100000000000000010,0,4,0.180000,0.669029,0,4,4,4,0,0,5,1
20,0.863,7,8,0,4,0000000000000000000000000000000000000000000000001111000000000000,0000000000000000000000000000000000000000111111100000000000000010,0,3,0.110000,0.487750,0,3,3,3,1,0,5,1
21,0.879,0,9,0,3,0000000000000000000000000000000000000000000000000111000000000000,0000000000000000000000000000000000000000000000000000000000000011,0,2,0.100000,0.387298,0,3,3,2,1,0,5,1
21,0.884,0,9,0,3,0000000000000000000000000000000000000000000000000111000000000000,0000000000000000000000000000000000000000000000000000000000000011,0,3,0.190000,0.542125,0,4,4,3,0,0,5,1
22,0.900,8,8,0,4,0000000000000000000000000000000000000000000000001111000000000000,0000000000000000000000000000000000000000111111110000000000000111,0,4,0.160000,0.595315,0,4,4,4,0,0,5,1
22,0.905,8,8,0,4,0000000000000000000000000000000000000000000000001111000000000000,0000000000000000000000000000000000000000111111110000000000000111,0,4,0.170000,0.679043,0,4,4,4,0,0,5,1
22,0.911,8,8,0,4,0000000000000000000000000000000000000000000000001111000000000000,0000000000000000000000000000000000000000111111110000000000000011,0,3,0.160000,0.542586,0,4,4,3,1,0,5,1
22,0.916,8,8,0,4,0000000000000000000000000000000000000000000000001111000000000000,0000000000000000000000000000000000000000111111110000000000000011,0,4,0.140000,0.583438,0,4,4,4,0,0,5,1
22,0.921,8,8,0,4,0000000000000000000000000000000000000000000000001111000000000000,0000000000000000000000000000000000000000111111110000000000000011,0,3,0.200000,0.663325,0,4,4,3,1,0,5,1
22,0.926,8,8,0,4,0000000000000000000000000000000000000000000000001111000000000000,0000000000000000000000000000000000000000111111110000000000000110,0,4,0.180000,0.669029,0,4,4,4,0,0,5,1
22,0.931,8,8,1,4,0000000000000000000000000000000000000000000000001111000000000000,0000000000000000000000000000000000000000111111111000000000000011,0,3,0.130000,0.482804,0,4,4,3,1,0,5,1
22,0.936,8,8,2,4,0000000000000000000000000000000000000000000000001111000000000000,0000000000000000000000000000000000000000111111110101000000000110,0,4,0.170000,0.617333,0,4,4,4,0,0,5,1
22,0.941,8,8,0,4,0000000000000000000000000000000000000000000000001111000000000000,0000000000000000000000000000000000000000111111110000000000000111,0,3,0.110000,0.466798,0,3,3,3,1,0,5,1
23,0.957,9,9,0,3,0000000000000000000000000000000000000000000000000111000000000000,0000000000000000000000000000000000000000111111111000000000000111,0,3,0.090000,0.402368,0,3,3,3,0,0,5,1
23,0.962,9,9,0,3,0000000000000000000000000000000000000000000000000111000000000000,0000000000000000000000000000000000000000111111111000000000000110,0,3,0.090000,0.402368,0,3,3,3,0,0,5,1
23,0.967,9,9,0,3,0000000000000000000000000000000000000000000000000111000000000000,0000000000000000000000000000000000000000111111111000000000000110,0,3,0.120000,0.474974,0,4,4,3,0,0,5,1
24,0.983,8,8,0,4,0000000000000000000000000000000000000000000000001111000000000000,0000000000000000000000000000000000000000111111110000000000000110,0,3,0.090000,0.426497,0,3,3,3,1,0,5,1
25,0.999,9,9,0,3,0000000000000000000000000000000000000000000000000111000000000000,0000000000000000000000000000000000000000111111111000000000000101,0,2,0.100000,0.387298,0,3,3,2,1,0,5,1
25,1.004,9,9,0,3,0000000000000000000000000000000000000000000000000111000000000000,0000000000000000000000000000000000000000111111111000000000000101,0,3,0.290000,0.637103,0,4,4,3,0,0,5,1
26,1.020,8,8,0,4,0000000000000000000000000000000000000000000000001111000000000000,0000000000000000000000000000000000000000111111110000000000000101,0,3,0.180000,0.653911,0,3,3,3,1,0,5,1
